op;Thing;Longitude;Latitude;Result
mcpm10;1;137;91;13.099159663865546
mcpm10;2;118;112;10.816666666666668
mcpm10;2;118;113;12.01877192982456
mcpm10;2;137;178;7.4
mcpm10;2;137;179;7.75
mcpm10;2;138;181;7.6
mcpm10;2;148;209;17.141666666666666
mcpm10;2;152;119;16.585
mcpm10;2;153;119;22.479047619047616
mcpm10;2;153;120;12.141727994227994
mcpm10;2;153;121;11.155000000000001
mcpm10;2;154;119;24.28
mcpm10;2;154;120;14.2175
mcpm10;2;154;121;18.32
mcpm10;3;137;181;18.3
mcpm10;3;137;182;17.916666666666668
mcpm10;3;137;183;17.2
mcpm10;3;138;181;18.75
mcpm10;3;138;182;16.55
mcpm10;3;153;120;19.37777777777778
mcpm10;3;154;120;16.900000000000002
mcpm10;3;154;121;25.3
mcpm10;3;155;121;25.2
mcpm10;3;155;122;22.45
mcpm10;3;156;122;22.0
mcpm10;3;157;124;20.03333333333333
mcpm10;3;158;124;19.7
mcpm10;3;159;125;19.5
mcpm2p5;1;137;91;9.57310924369748
mcpm2p5;2;118;112;4.5
mcpm2p5;2;118;113;4.525789473684211
mcpm2p5;2;137;178;7.4
mcpm2p5;2;137;179;7.5
mcpm2p5;2;138;181;7.6
mcpm2p5;2;148;209;12.308333333333332
mcpm2p5;2;152;119;5.895
mcpm2p5;2;153;119;8.68047619047619
mcpm2p5;2;153;120;6.940959666506332
mcpm2p5;2;153;121;5.970000000000001
mcpm2p5;2;154;119;10.09
mcpm2p5;2;154;120;6.25
mcpm2p5;2;154;121;9.67
mcpm2p5;3;137;181;12.8
mcpm2p5;3;137;182;12.883333333333333
mcpm2p5;3;137;183;12.5
mcpm2p5;3;138;181;12.35
mcpm2p5;3;138;182;12.85
mcpm2p5;3;153;120;13.488888888888887
mcpm2p5;3;154;120;12.433333333333332
mcpm2p5;3;154;121;14.6
mcpm2p5;3;155;121;15.1
mcpm2p5;3;155;122;14.0
mcpm2p5;3;156;122;14.25
mcpm2p5;3;157;124;14.166666666666666
mcpm2p5;3;158;124;13.9
mcpm2p5;3;159;125;13.5
ta;1;137;91;20.620084033613445
ta;2;24;51;15.256666666666668
ta;2;118;112;28.53333333333333
ta;2;118;113;28.56842105263158
ta;2;129;99;15.563333333333333
ta;2;137;178;17.3
ta;2;137;179;17.4
ta;2;137;185;13.236666666666666
ta;2;138;181;17.2
ta;2;139;74;15.441666666666668
ta;2;148;209;17.408333333333335
ta;2;152;119;21.425
ta;2;152;121;13.623333333333331
ta;2;153;119;22.874603174603177
ta;2;153;120;19.587777777777777
ta;2;153;121;21.95
ta;2;154;119;26.3
ta;2;154;120;21.15
ta;2;154;121;26.0
ta;3;137;181;14.3
ta;3;137;182;14.533333333333331
ta;3;137;183;14.3
ta;3;138;181;14.2
ta;3;138;182;14.5
ta;3;153;120;15.033333333333337
ta;3;154;120;15.333333333333334
ta;3;154;121;14.1
ta;3;155;121;14.1
ta;3;155;122;14.1
ta;3;156;122;13.8
ta;3;157;124;13.966666666666669
ta;3;158;124;13.9
ta;3;159;125;13.9
hur;1;137;91;47.64349212885154
hur;2;118;112;41.23333333333333
hur;2;118;113;41.0140350877193
hur;2;129;99;72.995
hur;2;137;178;44.4
hur;2;137;179;44.35
hur;2;137;185;89.57
hur;2;138;181;44.3
hur;2;139;74;74.7025
hur;2;148;209;49.75833333333333
hur;2;152;119;41.550000000000004
hur;2;152;121;86.42
hur;2;153;119;41.904761904761905
hur;2;153;120;46.56737012987013
hur;2;153;121;40.8
hur;2;154;119;38.4
hur;2;154;120;42.875
hur;2;154;121;40.1
hur;3;137;181;84.2
hur;3;137;182;83.53333333333333
hur;3;137;183;84.4
hur;3;138;181;84.69999999999999
hur;3;138;182;83.69999999999999
hur;3;153;120;75.54444444444444
hur;3;154;120;72.89999999999999
hur;3;154;121;82.2
hur;3;155;121;82.6
hur;3;155;122;82.5
hur;3;156;122;83.0
hur;3;157;124;80.8
hur;3;158;124;81.8
hur;3;159;125;81.4
plev;1;137;91;957.0237428571428
plev;2;129;99;1012.4758333333332
plev;2;137;185;953.9316666666668
plev;2;139;74;1012.1058333333334
plev;2;152;121;1011.4658333333332
plev;2;153;120;957.355
precip;2;129;99;0.0
precip;2;137;185;0.0
precip;2;139;74;0.0
wsx;2;24;51;-7.607884742277701
wsx;2;129;99;-1.7588670156072697
wsx;2;137;185;1.0889115619194802
wsx;2;152;121;0.55431627730758
wsx;2;153;120;0.4180551414935383
wsy;2;24;51;-3.5017248927384514
wsy;2;129;99;-2.4873925373926618
wsy;2;137;185;-3.0680625783022304
wsy;2;152;121;-1.5738209895191382
wsy;2;153;120;-1.5402746179401952
globalrad;2;129;99;0.0
globalrad;2;137;185;5.3425
globalrad;2;139;74;0.0
s_label_0;3;148;209;26.0
s_label_1;3;118;69;24.0
s_label_2;3;133;86;27.0
s_label_3;3;131;102;19.0
