op;Thing;Longitude;Latitude;Result
mcpm10;1;75;125;4.561827956989247
mcpm10;1;108;107;3.596129032258065
mcpm10;1;109;84;23.83809523809524
mcpm10;1;112;125;4.386559139784946
mcpm10;1;115;84;3.48195652173913
mcpm10;1;137;75;3.074052478134111
mcpm10;1;138;84;6.141304347826087
mcpm10;1;138;182;13.238554724680037
mcpm10;1;139;97;5.010625
mcpm10;1;146;103;28.53677419354839
mcpm10;1;155;114;12.243188054031236
mcpm10;1;212;125;5.126842105263158
mcpm10;1;217;150;3.1354166666666665
mcpm10;1;222;68;4.964782608695652
mcpm10;2;57;34;8.566666666666666
mcpm10;2;73;42;5.21
mcpm10;2;73;43;7.386363636363637
mcpm10;2;73;123;33.575
mcpm10;2;94;191;4.264444444444445
mcpm10;2;95;191;4.36
mcpm10;2;116;31;5.387666666666666
mcpm10;2;116;122;3.9025
mcpm10;2;117;69;6.476666666666667
mcpm10;2;118;69;6.607777777777778
mcpm10;2;118;112;6.63
mcpm10;2;118;113;6.91625
mcpm10;2;119;112;6.22
mcpm10;2;119;113;5.315
mcpm10;2;131;102;5.0375000000000005
mcpm10;2;131;148;6.329
mcpm10;2;132;148;5.29
mcpm10;2;136;96;4.774166666666667
mcpm10;2;137;181;6.806666666666668
mcpm10;2;138;97;4.22
mcpm10;2;138;181;5.701111111111112
mcpm10;2;139;97;6.196363636363636
mcpm10;2;145;117;6.344166666666666
mcpm10;2;148;209;4.523333333333333
mcpm10;2;153;120;3.734323472008218
mcpm10;2;154;120;4.76
mcpm10;2;168;75;6.611666666666667
mcpm10;2;179;55;5.718333333333334
mcpm10;2;197;85;4.1175
mcpm10;2;198;85;4.672
mcpm10;2;198;86;4.42
mcpm10;2;225;143;7.999166666666666
mcpm10;2;225;150;4.048333333333333
mcpm10;3;153;119;8.174999999999999
mcpm2p5;1;75;125;1.4390322580645163
mcpm2p5;1;108;107;1.240537634408602
mcpm2p5;1;109;84;23.83809523809524
mcpm2p5;1;112;125;1.857311827956989
mcpm2p5;1;115;84;1.3832608695652175
mcpm2p5;1;137;75;1.0941690962099129
mcpm2p5;1;138;84;2.2178260869565216
mcpm2p5;1;138;182;11.844968243970465
mcpm2p5;1;139;97;1.9615625
mcpm2p5;1;146;103;25.116559139784947
mcpm2p5;1;155;114;11.734329358379062
mcpm2p5;1;212;125;2.071578947368421
mcpm2p5;1;217;150;1.1817708333333334
mcpm2p5;1;222;68;2.789565217391304
mcpm2p5;2;57;34;5.6325
mcpm2p5;2;73;42;4.65
mcpm2p5;2;73;43;4.63909090909091
mcpm2p5;2;73;123;24.46666666666667
mcpm2p5;2;94;191;2.56
mcpm2p5;2;95;191;2.67
mcpm2p5;2;116;31;2.569333333333333
mcpm2p5;2;116;122;2.2783333333333333
mcpm2p5;2;117;69;3.9566666666666666
mcpm2p5;2;118;69;4.098888888888889
mcpm2p5;2;118;112;3.93
mcpm2p5;2;118;113;4.34625
mcpm2p5;2;119;112;4.22
mcpm2p5;2;119;113;4.22
mcpm2p5;2;131;102;3.6641666666666666
mcpm2p5;2;131;148;3.971
