op;Thing;Longitude;Latitude;Result
mcpm10;2;57;34;20.425
mcpm10;2;62;84;6.411666666666666
mcpm10;2;74;123;7.828333333333333
mcpm10;2;94;191;6.355833333333333
mcpm10;2;115;122;8.799999999999999
mcpm10;2;116;122;8.423333333333334
mcpm10;2;118;69;10.705833333333333
mcpm10;2;130;102;7.39
mcpm10;2;131;102;8.14090909090909
mcpm10;2;137;181;8.190000000000001
mcpm10;2;138;181;8.0
mcpm10;2;139;75;11.705
mcpm10;2;139;97;5.739166666666667
mcpm10;2;144;117;13.135
mcpm10;2;144;118;12.11
mcpm10;2;145;117;11.465000000000002
mcpm10;2;148;209;6.214166666666667
mcpm10;2;151;13;5.7700000000000005
mcpm10;2;152;13;5.396744186046512
mcpm10;2;224;143;15.2
mcpm10;2;224;144;14.79
mcpm10;2;225;143;14.77111111111111
mcpm10;2;225;150;5.47
mcpm10;2;225;151;5.453333333333333
mcpm2p5;2;57;34;17.412499999999998
mcpm2p5;2;62;84;4.912000000000001
mcpm2p5;2;74;123;5.3825
mcpm2p5;2;94;191;4.9816666666666665
mcpm2p5;2;115;122;5.873333333333334
mcpm2p5;2;116;122;5.7988888888888885
mcpm2p5;2;118;69;8.554166666666667
mcpm2p5;2;130;102;5.81
mcpm2p5;2;131;102;5.9409090909090905
mcpm2p5;2;137;181;6.7090000000000005
mcpm2p5;2;138;181;6.66
mcpm2p5;2;139;75;9.826666666666666
mcpm2p5;2;139;97;4.588333333333334
mcpm2p5;2;144;117;9.78
mcpm2p5;2;144;118;9.6425
mcpm2p5;2;145;117;9.393333333333333
mcpm2p5;2;148;209;4.833333333333333
mcpm2p5;2;151;13;4.215294117647058
mcpm2p5;2;152;13;4.202790697674419
mcpm2p5;2;224;143;13.89
mcpm2p5;2;224;144;13.39
mcpm2p5;2;225;143;13.41
mcpm2p5;2;225;150;4.5183333333333335
mcpm2p5;2;225;151;4.331666666666666
ta;2;24;51;7.68
ta;2;57;34;6.591666666666666
ta;2;62;84;6.318333333333333
ta;2;74;123;7.541666666666667
ta;2;94;191;6.683333333333334
ta;2;115;122;8.766666666666667
ta;2;116;122;8.522222222222222
ta;2;118;69;6.266666666666667
ta;2;129;99;5.713333333333334
ta;2;130;102;7.1
ta;2;131;102;7.2
ta;2;137;181;7.56
ta;2;137;185;8.9825
ta;2;138;181;7.75
ta;2;139;74;6.139166666666667
ta;2;139;75;8.049999999999999
ta;2;139;97;9.916666666666666
ta;2;144;117;7.05
ta;2;144;118;7.0
ta;2;145;117;6.9
ta;2;148;209;7.133333333333333
ta;2;151;13;7.541176470588234
ta;2;152;13;7.57906976744186
ta;2;152;121;5.783333333333334
ta;2;224;143;9.7
ta;2;224;144;9.6
ta;2;225;143;9.844444444444443
ta;2;225;150;8.383333333333335
ta;2;225;151;8.65
hur;2;57;34;55.68333333333334
hur;2;62;84;28.57
hur;2;74;123;25.35
hur;2;94;191;31.816666666666663
hur;2;115;122;26.83333333333333
hur;2;116;122;27.188888888888886
hur;2;118;69;28.641666666666666
hur;2;129;99;65.2375
hur;2;130;102;30.0
hur;2;131;102;29.94545454545454
hur;2;137;181;29.62
hur;2;137;185;59.32916666666667
hur;2;138;181;29.35
hur;2;139;74;65.53
hur;2;139;75;28.558333333333334
hur;2;139;97;23.85
hur;2;144;117;30.65
hur;2;144;118;30.325
hur;2;145;117;30.53333333333333
hur;2;148;209;31.35
hur;2;151;13;27.00588235294118
hur;2;152;13;27.29069767441861
hur;2;152;121;65.12166666666667
hur;2;224;143;25.75
hur;2;224;144;25.7
hur;2;225;143;25.9
hur;2;225;150;26.866666666666664
hur;2;225;151;26.8
plev;2;129;99;1015.2925
plev;2;137;185;955.2875
plev;2;139;74;1013.0583333333334
plev;2;152;121;1017.7325
precip;2;129;99;0.0
precip;2;137;185;0.0
precip;2;139;74;0.0
wsx;2;24;51;-5.819757810110481
wsx;2;129;99;2.6523054441188028
wsx;2;137;185;-1.138734780066615
wsx;2;152;121;-1.2246488125516402
wsy;2;24;51;-13.93214008377125
wsy;2;129;99;-11.206919394523505
wsy;2;137;185;-7.14132573055636
wsy;2;152;121;-1.1552761572738068
globalrad;2;129;99;0.4983333333333333
globalrad;2;137;185;134.88083333333333
globalrad;2;139;74;0.0
s_label_0;3;148;209;11.0
s_label_1;3;118;69;10.0
s_label_2;3;133;86;16.0
s_label_3;3;131;102;16.0
