op;Thing;Longitude;Latitude;Result
mcpm10;1;95;145;45.60122641509434
mcpm10;1;108;107;45.36990196078432
mcpm10;1;115;84;21.1675
mcpm10;1;126;86;30.57230769230769
mcpm10;1;138;182;98.56081944444446
mcpm10;1;146;103;31.780192307692307
mcpm10;1;155;114;38.935118423607065
mcpm10;1;222;68;51.45349514563107
mcpm10;2;56;34;69.4
mcpm10;2;57;34;71.875
mcpm10;2;62;83;15.83
mcpm10;2;62;84;16.009655172413794
mcpm10;2;63;84;17.22
mcpm10;2;73;43;113.2753846153846
mcpm10;2;74;123;21.429230769230767
mcpm10;2;94;191;0.3133333333333333
mcpm10;2;95;191;0.285
mcpm10;2;116;31;40.82272727272727
mcpm10;2;116;121;25.3
mcpm10;2;116;122;26.235
mcpm10;2;117;69;18.94
mcpm10;2;117;121;27.58
mcpm10;2;118;69;17.637
mcpm10;2;131;102;20.31090909090909
mcpm10;2;132;148;41.16166666666667
mcpm10;2;136;96;31.617272727272724
mcpm10;2;137;181;25.215333333333334
mcpm10;2;137;182;25.9
mcpm10;2;138;181;24.32714285714286
mcpm10;2;148;209;22.161666666666665
mcpm10;2;151;13;22.02
mcpm10;2;152;13;22.426315789473684
mcpm10;2;199;1;39.27090909090909
mcpm10;2;224;143;47.856
mcpm10;2;225;143;48.61166666666667
mcpm10;2;225;150;18.19090909090909
mcpm10;2;225;151;18.87
mcpm2p5;1;95;145;27.10566037735849
mcpm2p5;1;108;107;21.541960784313726
mcpm2p5;1;115;84;12.218173076923078
mcpm2p5;1;126;86;21.06134615384616
mcpm2p5;1;138;182;30.70448717948718
mcpm2p5;1;146;103;15.952980769230768
mcpm2p5;1;155;114;26.368596874393322
mcpm2p5;1;222;68;27.41135922330097
mcpm2p5;2;56;34;68.57
mcpm2p5;2;57;34;71.429
mcpm2p5;2;57;35;70.56
mcpm2p5;2;62;83;14.8
mcpm2p5;2;62;84;14.571551724137931
mcpm2p5;2;63;84;14.58
mcpm2p5;2;73;43;112.46
mcpm2p5;2;74;123;20.125833333333333
mcpm2p5;2;94;191;0.3133333333333333
mcpm2p5;2;95;191;0.2842857142857143
mcpm2p5;2;116;31;38.854615384615386
mcpm2p5;2;116;121;24.03
mcpm2p5;2;116;122;24.915
mcpm2p5;2;117;69;19.08
mcpm2p5;2;117;121;26.113333333333333
mcpm2p5;2;118;69;17.19
mcpm2p5;2;131;102;19.25166666666667
mcpm2p5;2;132;148;39.35076923076923
mcpm2p5;2;136;96;30.701818181818183
mcpm2p5;2;137;181;24.076071428571428
mcpm2p5;2;137;182;25.195
mcpm2p5;2;138;181;23.383095238095237
mcpm2p5;2;148;209;21.15363636363636
mcpm2p5;2;151;13;21.08
mcpm2p5;2;152;13;21.77578947368421
mcpm2p5;2;199;1;37.63461538461539
mcpm2p5;2;224;143;46.96
mcpm2p5;2;225;143;47.72666666666667
mcpm2p5;2;225;150;17.52
