op;Thing;Longitude;Latitude;Result
mcpm10;1;108;107;6.612924528301887
mcpm10;1;112;125;6.875619047619048
mcpm10;1;120;66;6.457714285714285
mcpm10;1;129;104;5.724811320754718
mcpm10;1;137;23;11.210761904761906
mcpm10;1;137;75;6.561189801699716
mcpm10;1;137;91;6.395518207282913
mcpm10;1;138;182;6.596043458316387
mcpm10;1;141;87;11.224571428571428
mcpm10;1;142;194;7.023619047619047
mcpm10;1;146;97;10.474313725490196
mcpm10;1;146;103;8.305480769230769
mcpm10;1;155;114;6.578523809523809
mcpm10;1;212;125;11.937837837837838
mcpm10;1;217;150;3.592264150943397
mcpm10;1;222;68;8.397184466019418
mcpm10;1;245;116;11.20950980392157
mcpm10;2;118;113;9.472758620689657
mcpm10;2;119;113;6.1
mcpm10;2;131;102;2.466666666666667
mcpm10;2;133;86;16.183333333333334
mcpm10;2;135;97;14.06
mcpm10;2;135;98;10.87
mcpm10;2;136;96;13.085
mcpm10;2;136;98;12.605
mcpm10;2;136;99;10.623333333333331
mcpm10;2;136;182;0.7433333333333333
mcpm10;2;137;99;10.27
mcpm10;2;139;75;12.402499999999998
mcpm10;2;145;124;15.01
mcpm10;2;148;209;5.241666666666666
mcpm10;2;151;12;5.4
mcpm10;2;151;13;2.05
mcpm10;2;152;13;3.457142857142857
mcpm10;2;152;14;0.0
mcpm10;2;153;119;9.27
mcpm10;2;153;120;8.543448863636364
mcpm10;2;153;121;12.0
mcpm10;2;179;55;15.563333333333333
mcpm10;2;199;1;15.438333333333333
mcpm10;2;225;151;13.658333333333331
mcpm10;2;226;142;1.9083333333333328
mcpm10;3;136;182;8.2
mcpm10;3;139;75;8.966666666666667
mcpm10;3;153;119;6.8
mcpm10;3;153;120;8.075
mcpm10;3;154;120;7.955555555555555
mcpm2p5;1;108;107;2.494433962264152
mcpm2p5;1;112;125;3.131904761904762
mcpm2p5;1;120;66;3.802
mcpm2p5;1;129;104;2.1750943396226416
mcpm2p5;1;137;23;4.880857142857143
mcpm2p5;1;137;75;3.6217514124293775
mcpm2p5;1;137;91;3.1815126050420166
mcpm2p5;1;138;182;3.9046149555589955
mcpm2p5;1;141;87;5.33752380952381
mcpm2p5;1;142;194;2.8477142857142854
mcpm2p5;1;146;97;5.290194174757281
mcpm2p5;1;146;103;3.393653846153846
mcpm2p5;1;155;114;2.951476190476191
mcpm2p5;1;212;125;11.937837837837838
mcpm2p5;1;217;150;1.5367924528301888
mcpm2p5;1;222;68;4.210873786407768
mcpm2p5;1;245;116;5.430098039215686
mcpm2p5;2;118;113;5.496271186440677
mcpm2p5;2;119;113;5.46
mcpm2p5;2;131;102;1.45
mcpm2p5;2;133;86;11.3
mcpm2p5;2;135;97;4.6
mcpm2p5;2;135;98;4.99
mcpm2p5;2;136;96;5.34
mcpm2p5;2;136;98;5.074999999999999
mcpm2p5;2;136;99;5.153333333333333
mcpm2p5;2;136;182;0.4933333333333333
mcpm2p5;2;137;99;4.78
mcpm2p5;2;139;75;5.743333333333333
mcpm2p5;2;145;124;5.739166666666667
mcpm2p5;2;148;209;3.8333333333333335
mcpm2p5;2;151;12;3.5
mcpm2p5;2;151;13;1.5
mcpm2p5;2;152;13;2.314285714285714
mcpm2p5;2;152;14;0.0
mcpm2p5;2;153;119;6.32
mcpm2p5;2;153;120;4.613835227272727
mcpm2p5;2;153;121;5.15
mcpm2p5;2;179;55;5.514166666666667
mcpm2p5;2;199;1;5.589166666666666
mcpm2p5;2;225;151;11.375
mcpm2p5;2;226;142;1.7166666666666668
mcpm2p5;3;136;182;2.7000000000000006
mcpm2p5;3;139;75;5.991666666666667
mcpm2p5;3;153;119;4.9
mcpm2p5;3;153;120;5.541666666666666
mcpm2p5;3;154;120;5.688888888888889
ta;1;108;107;13.683962264150944
ta;1;112;125;12.58190476190476
ta;1;120;66;18.133828571428573
ta;1;129;104;14.13867924528302
ta;1;137;23;12.873333333333331
ta;1;137;75;14.439745762711864
ta;1;137;91;16.34700280112045
ta;1;138;182;11.320903546424603
ta;1;141;87;14.68095238095238
ta;1;142;194;13.42190476190476
ta;1;146;97;14.290291262135923
ta;1;146;103;13.199038461538462
ta;1;155;114;12.986666666666668
ta;1;212;125;11.937837837837838
ta;1;217;150;17.31132075471698
ta;1;222;68;11.166990291262136
ta;1;245;116;11.299019607843135
ta;2;24;51;13.498333333333331
ta;2;118;113;25.57586206896552
ta;2;119;113;25.6
ta;2;129;99;12.520833333333334
ta;2;131;102;24.391666666666666
ta;2;133;86;16.150000000000002
ta;2;135;97;26.0
ta;2;135;98;25.8
ta;2;136;96;26.15
ta;2;136;98;25.85
ta;2;136;99;25.666666666666668
ta;2;136;182;27.84166666666667
ta;2;137;99;25.6
ta;2;137;185;11.103333333333332
ta;2;139;75;25.85833333333333
ta;2;145;124;26.75
ta;2;148;209;15.316666666666668
ta;2;151;12;15.7
ta;2;151;13;15.95
ta;2;152;13;15.942857142857145
ta;2;152;14;16.1
ta;2;152;121;11.265
ta;2;153;119;25.6
ta;2;153;120;18.14077651515151
ta;2;153;121;25.6
ta;2;179;55;25.65
ta;2;199;1;25.48333333333333
ta;2;225;151;14.975
ta;2;226;142;23.066666666666663
ta;3;136;182;17.0
ta;3;139;75;12.016666666666666
ta;3;153;119;12.1
ta;3;153;120;12.516666666666666
ta;3;154;120;11.955555555555556
hur;1;108;107;99.90000000000002
hur;1;112;125;99.9
hur;1;120;66;60.58143422857143
