op;Thing;Longitude;Latitude;Result
mcpm10;1;26;149;19.763396226415097
mcpm10;1;75;125;24.64453333333333
mcpm10;1;108;107;21.34792207792208
mcpm10;1;109;84;19.110869565217392
mcpm10;1;112;125;25.28236111111111
mcpm10;1;115;84;19.47026315789474
mcpm10;1;138;84;20.83
mcpm10;1;138;182;24.462616846709842
mcpm10;1;139;97;17.733333333333334
mcpm10;1;141;95;23.405875
mcpm10;1;143;189;24.437816091954023
mcpm10;1;146;103;29.47090909090909
mcpm10;1;155;114;15.727787212787213
mcpm10;1;212;125;17.835869565217394
mcpm10;1;217;150;19.940875
mcpm10;1;222;68;34.0726582278481
mcpm10;1;245;116;31.236666666666668
mcpm10;2;57;34;40.66818181818182
mcpm10;2;57;35;39.41
mcpm10;2;73;43;41.885000000000005
mcpm10;2;73;44;44.22
mcpm10;2;73;123;2.441666666666667
mcpm10;2;74;43;48.75
mcpm10;2;74;44;44.845
mcpm10;2;75;43;46.56
mcpm10;2;75;44;50.50333333333333
mcpm10;2;94;191;25.707142857142856
mcpm10;2;95;191;25.768
mcpm10;2;115;31;18.425
mcpm10;2;116;31;16.851724137931033
mcpm10;2;116;121;25.3925
mcpm10;2;116;122;25.385714285714283
mcpm10;2;116;123;25.15
mcpm10;2;117;69;35.95
mcpm10;2;118;69;32.54181818181818
mcpm10;2;118;112;43.22
mcpm10;2;118;113;35.08636363636364
mcpm10;2;131;147;35.41
mcpm10;2;131;148;37.5425
mcpm10;2;132;148;36.212857142857146
mcpm10;2;133;86;1.405
mcpm10;2;133;87;0.8575
mcpm10;2;133;88;0.69
mcpm10;2;136;180;0.7
mcpm10;2;137;180;0.075
mcpm10;2;137;181;16.625555555555554
mcpm10;2;137;182;0.0
mcpm10;2;138;181;30.613333333333333
mcpm10;2;138;182;0.0
mcpm10;2;138;183;0.3
mcpm10;2;139;75;36.54
mcpm10;2;139;97;29.01363636363636
mcpm10;2;140;97;27.99
mcpm10;2;145;124;0.1016666666666666
mcpm10;2;148;209;23.382500000000004
mcpm10;2;153;119;21.236666666666668
mcpm10;2;153;120;19.545849122807017
mcpm10;2;179;55;37.44083333333334
mcpm10;2;197;85;24.626
mcpm10;2;198;85;24.83
mcpm10;2;206;139;27.781818181818185
mcpm10;2;206;140;26.28122448979592
mcpm10;2;224;143;29.58
mcpm10;2;225;141;28.89
mcpm10;2;225;142;29.77142857142857
mcpm10;2;225;143;30.945
mcpm10;2;225;150;25.14
mcpm10;2;225;151;24.402727272727272
mcpm10;3;131;102;49.42222222222222
mcpm10;3;131;103;39.26666666666667
mcpm10;3;136;178;39.5
mcpm10;3;137;180;37.9
mcpm10;3;137;181;41.3
mcpm10;3;137;182;36.18
mcpm10;3;137;183;33.2
mcpm10;3;138;97;43.5
mcpm10;3;138;181;33.7
mcpm10;3;139;75;38.95
mcpm10;3;139;97;41.47777777777778
mcpm10;3;139;98;39.75
mcpm10;3;139;185;39.9
mcpm10;3;153;119;42.641666666666666
mcpm10;3;153;120;36.69166666666667
mcpm2p5;1;26;149;17.167358490566038
mcpm2p5;1;75;125;21.566266666666667
mcpm2p5;1;108;107;16.414675324675326
mcpm2p5;1;109;84;19.110869565217392
mcpm2p5;1;112;125;22.171527777777776
mcpm2p5;1;115;84;16.957763157894735
mcpm2p5;1;138;84;20.83
mcpm2p5;1;138;182;21.529881956767383
mcpm2p5;1;139;97;14.395897435897435
mcpm2p5;1;141;95;20.2875
mcpm2p5;1;143;189;16.48183908045977
mcpm2p5;1;146;103;22.570779220779222
mcpm2p5;1;155;114;15.107072927072927
mcpm2p5;1;212;125;17.835869565217394
mcpm2p5;1;217;150;14.587875
mcpm2p5;1;222;68;29.999620253164554
mcpm2p5;1;245;116;27.06948717948718
mcpm2p5;2;57;34;37.92909090909091
mcpm2p5;2;57;35;37.32
mcpm2p5;2;73;43;38.685
mcpm2p5;2;73;44;41.63
mcpm2p5;2;73;123;2.441666666666667
mcpm2p5;2;74;43;43.61
mcpm2p5;2;74;44;40.2925
mcpm2p5;2;75;43;42.84
mcpm2p5;2;75;44;40.95
mcpm2p5;2;94;191;21.835714285714285
mcpm2p5;2;95;191;21.962
mcpm2p5;2;115;31;16.32
mcpm2p5;2;116;31;15.32810344827586
mcpm2p5;2;116;121;21.44
mcpm2p5;2;116;122;21.59714285714286
mcpm2p5;2;116;123;22.02
mcpm2p5;2;117;69;32.71
mcpm2p5;2;118;69;29.223636363636363
mcpm2p5;2;118;112;28.58
mcpm2p5;2;118;113;27.098181818181818
mcpm2p5;2;131;147;31.48
mcpm2p5;2;131;148;31.6725
mcpm2p5;2;132;148;31.214285714285715
mcpm2p5;2;133;86;0.3349999999999999
mcpm2p5;2;133;87;0.23875
mcpm2p5;2;133;88;0.35
mcpm2p5;2;136;180;0.7
mcpm2p5;2;137;180;0.075
mcpm2p5;2;137;181;13.982777777777779
mcpm2p5;2;137;182;0.0
mcpm2p5;2;138;181;26.850000000000005
mcpm2p5;2;138;182;0.0
mcpm2p5;2;138;183;0.3
mcpm2p5;2;139;75;33.660000000000004
mcpm2p5;2;139;97;25.10363636363636
mcpm2p5;2;140;97;23.91
mcpm2p5;2;145;124;0.1016666666666666
mcpm2p5;2;148;209;20.095
