op;Thing;Longitude;Latitude;Result
mcpm10;1;75;125;7.326923076923077
mcpm10;1;108;107;4.720109890109891
mcpm10;1;109;84;18.973333333333333
mcpm10;1;112;125;5.0806593406593406
mcpm10;1;115;84;4.010322580645161
mcpm10;1;137;75;3.5086455331412103
mcpm10;1;138;84;7.576516853932585
mcpm10;1;138;182;10.938571156897815
mcpm10;1;139;97;6.641123595505618
mcpm10;1;146;103;6.535698924731183
mcpm10;1;155;114;10.938632241544864
mcpm10;1;212;125;7.7858888888888895
mcpm10;1;217;150;4.923030303030303
mcpm10;1;222;68;4.424777777777778
mcpm10;2;57;34;6.47
mcpm10;2;72;43;6.737500000000001
mcpm10;2;73;43;6.658
mcpm10;2;73;44;6.85
mcpm10;2;73;123;22.70833333333333
mcpm10;2;74;43;10.26
mcpm10;2;94;191;7.090833333333333
mcpm10;2;114;121;5.39
mcpm10;2;115;31;3.776
mcpm10;2;115;121;5.11
mcpm10;2;116;31;3.8021818181818174
mcpm10;2;116;121;5.015000000000001
mcpm10;2;116;122;5.467499999999999
mcpm10;2;117;69;7.933333333333333
mcpm10;2;118;69;7.559999999999999
mcpm10;2;118;113;8.1
mcpm10;2;119;113;9.42
mcpm10;2;130;102;8.82
mcpm10;2;131;102;7.151818181818182
mcpm10;2;131;148;7.09
mcpm10;2;132;148;7.4025
mcpm10;2;136;96;6.399166666666667
mcpm10;2;137;181;4.63
mcpm10;2;138;181;5.934
mcpm10;2;139;96;10.125
mcpm10;2;139;97;7.849000000000001
mcpm10;2;145;117;8.215833333333334
mcpm10;2;148;209;5.865833333333334
mcpm10;2;153;119;7.563333333333333
mcpm10;2;153;120;6.501241065830721
mcpm10;2;168;75;8.490833333333333
mcpm10;2;179;55;8.7525
mcpm10;2;197;85;5.155454545454545
mcpm10;2;197;86;4.19
mcpm10;2;225;143;11.959166666666668
mcpm10;2;225;150;8.157272727272728
mcpm10;2;225;151;17.39
mcpm2p5;1;75;125;3.0103296703296705
mcpm2p5;1;108;107;1.3324175824175823
mcpm2p5;1;109;84;18.973333333333333
mcpm2p5;1;112;125;2.444065934065934
mcpm2p5;1;115;84;1.8106451612903225
mcpm2p5;1;137;75;1.4763688760806917
mcpm2p5;1;138;84;2.78123595505618
mcpm2p5;1;138;182;9.429827328936009
mcpm2p5;1;139;97;2.964044943820225
mcpm2p5;1;146;103;2.4694623655913976
mcpm2p5;1;155;114;10.282917955830579
mcpm2p5;1;212;125;3.207333333333333
mcpm2p5;1;217;150;1.4433333333333331
mcpm2p5;1;222;68;2.1345555555555555
mcpm2p5;2;57;34;4.834545454545455
mcpm2p5;2;72;43;4.6025
mcpm2p5;2;73;43;5.116
mcpm2p5;2;73;44;4.74
mcpm2p5;2;73;123;16.625
mcpm2p5;2;74;43;6.835
mcpm2p5;2;94;191;5.0975
mcpm2p5;2;114;121;3.34
mcpm2p5;2;115;31;2.476
mcpm2p5;2;115;121;2.71
mcpm2p5;2;116;31;2.4310909090909094
mcpm2p5;2;116;121;2.965
mcpm2p5;2;116;122;3.16125
mcpm2p5;2;117;69;5.06
mcpm2p5;2;118;69;4.833333333333333
mcpm2p5;2;118;113;5.667272727272728
mcpm2p5;2;119;113;5.09
mcpm2p5;2;130;102;4.77
mcpm2p5;2;131;102;4.532727272727272
mcpm2p5;2;131;148;4.44
mcpm2p5;2;132;148;4.4175
mcpm2p5;2;136;96;4.300833333333333
mcpm2p5;2;137;181;3.33
mcpm2p5;2;138;181;3.5780000000000003
mcpm2p5;2;139;96;7.825
mcpm2p5;2;139;97;6.291
mcpm2p5;2;145;117;5.465
mcpm2p5;2;148;209;3.3375
mcpm2p5;2;153;119;4.614166666666667
mcpm2p5;2;153;120;4.358484639498433
mcpm2p5;2;168;75;5.8375
mcpm2p5;2;179;55;5.7825
mcpm2p5;2;197;85;3.61
mcpm2p5;2;197;86;2.9
mcpm2p5;2;225;143;9.79
mcpm2p5;2;225;150;5.866363636363636
mcpm2p5;2;225;151;14.6
ta;1;26;149;15.853333333333332
ta;1;75;125;18.98131868131868
ta;1;108;107;19.186813186813183
ta;1;109;84;18.973333333333333
ta;1;112;125;19.32967032967033
ta;1;115;84;19.79462365591398
ta;1;137;75;19.692305475504323
ta;1;138;84;20.078651685393258
ta;1;138;182;15.982892382852311
ta;1;139;97;22.806741573033708
ta;1;146;103;19.18494623655914
ta;1;155;114;18.99137949429212
ta;1;212;125;17.863333333333333
ta;1;217;150;23.83030303030303
ta;1;222;68;17.189999999999998
ta;2;24;51;19.3075
ta;2;57;34;19.181818181818183
ta;2;72;43;24.05
ta;2;73;43;22.6
ta;2;73;44;22.6
ta;2;73;123;23.83333333333333
ta;2;74;43;21.85
ta;2;94;191;19.65833333333333
ta;2;114;121;21.4
ta;2;115;31;17.220000000000002
ta;2;115;121;22.4
ta;2;116;31;17.62
ta;2;116;121;21.45
ta;2;116;122;22.025
ta;2;117;69;19.433333333333334
ta;2;118;69;19.477777777777774
ta;2;118;113;18.472727272727276
ta;2;119;113;18.6
ta;2;129;99;19.061666666666667
ta;2;130;102;21.4
ta;2;131;102;21.318181818181817
ta;2;131;148;20.4125
ta;2;132;148;20.5
ta;2;136;96;21.075
ta;2;137;181;20.4
ta;2;137;185;15.648333333333332
ta;2;138;181;19.32
ta;2;139;74;17.951666666666664
ta;2;139;96;24.450000000000003
ta;2;139;97;24.43
ta;2;145;117;20.791666666666668
ta;2;148;209;19.008333333333333
ta;2;152;121;17.589166666666667
ta;2;153;119;20.150000000000002
ta;2;153;120;19.268505747126436
ta;2;168;75;21.0
ta;2;179;55;20.78333333333333
ta;2;197;85;20.38181818181818
ta;2;197;86;21.5
ta;2;225;143;21.991666666666664
ta;2;225;150;20.60909090909091
ta;2;225;151;19.9
hur;1;26;149;99.9
hur;1;75;125;99.9
hur;1;108;107;99.83296703296703
hur;1;109;84;92.34571428571428
hur;1;112;125;88.84725274725275
hur;1;115;84;92.05591397849464
hur;1;137;75;65.18370060518731
hur;1;138;84;99.9
hur;1;138;182;67.98288694400954
hur;1;139;97;93.42247191011236
hur;1;146;103;99.64516129032258
hur;1;155;114;95.38406593406594
hur;1;212;125;99.9
hur;1;217;150;60.5979797979798
hur;1;222;68;99.9
hur;2;57;34;29.345454545454547
hur;2;72;43;19.025
hur;2;73;43;23.1
hur;2;73;44;23.0
hur;2;73;123;29.566666666666663
hur;2;74;43;25.2
hur;2;94;191;29.48333333333333
hur;2;114;121;27.9
hur;2;115;31;41.260000000000005
hur;2;115;121;26.4
hur;2;116;31;40.31818181818182
hur;2;116;121;27.75
hur;2;116;122;26.8375
hur;2;117;69;29.33333333333333
hur;2;118;69;28.93333333333333
hur;2;118;113;29.027272727272727
hur;2;119;113;28.4
hur;2;129;99;59.04749999999999
hur;2;130;102;28.2
hur;2;131;102;28.40909090909091
hur;2;131;148;28.1375
hur;2;132;148;28.125
hur;2;136;96;27.141666666666666
hur;2;137;181;28.35
hur;2;137;185;75.06666666666666
hur;2;138;181;31.55
hur;2;139;74;67.46083333333333
hur;2;139;96;22.05
hur;2;139;97;21.83
hur;2;145;117;29.84166666666667
hur;2;148;209;33.45
hur;2;152;121;65.86166666666666
hur;2;153;119;28.691666666666666
hur;2;153;120;28.778685475444092
hur;2;168;75;29.775
hur;2;179;55;28.03333333333333
hur;2;197;85;30.21818181818181
hur;2;197;86;28.1
hur;2;225;143;29.34166666666667
hur;2;225;150;30.21818181818181
hur;2;225;151;32.2
plev;1;137;75;958.2414095100864
plev;2;129;99;1015.2125
plev;2;137;185;958.0775
plev;2;139;74;1015.2766666666666
plev;2;152;121;1012.3575
precip;2;129;99;0.0
precip;2;137;185;0.0
precip;2;139;74;0.0
wsx;2;24;51;-3.678203918529975
wsx;2;129;99;-0.4625573144423623
wsx;2;137;185;-0.899344587948367
wsy;2;24;51;-1.2993542404464744
wsy;2;129;99;-3.855625895676879
wsy;2;137;185;-2.968172041046972
globalrad;2;129;99;0.1241666666666666
globalrad;2;137;185;0.0
globalrad;2;139;74;0.0
s_label_0;3;148;209;6.0
s_label_1;3;118;69;9.0
s_label_2;3;133;86;12.0
s_label_3;3;131;102;11.0
