op;Thing;Longitude;Latitude;Result
mcpm10;1;108;107;8.679912280701755
mcpm10;1;115;84;6.121304347826087
mcpm10;1;126;86;4.3127192982456135
mcpm10;1;131;102;10.612758620689654
mcpm10;1;138;182;8.345825242718446
mcpm10;1;146;103;17.13
mcpm10;1;155;114;6.569134351743046
mcpm10;1;217;150;7.845689655172414
mcpm10;1;222;68;8.836347826086957
mcpm10;2;57;33;10.47
mcpm10;2;57;34;9.65090909090909
mcpm10;2;62;84;3.1270175438596493
mcpm10;2;62;85;3.53
mcpm10;2;63;83;3.51
mcpm10;2;63;84;2.84
mcpm10;2;73;43;8.08
mcpm10;2;94;191;0.1133333333333333
mcpm10;2;95;191;0.1133333333333333
mcpm10;2;115;123;4.135
mcpm10;2;116;31;6.079166666666667
mcpm10;2;116;122;2.505
mcpm10;2;116;123;3.175
mcpm10;2;131;101;3.225
mcpm10;2;131;102;3.348
mcpm10;2;131;148;5.055
mcpm10;2;132;148;5.068
mcpm10;2;136;95;5.74
mcpm10;2;136;96;5.2090000000000005
mcpm10;2;136;97;5.67
mcpm10;2;137;181;3.8233333333333333
mcpm10;2;137;182;3.6323809523809523
mcpm10;2;138;181;4.048333333333333
mcpm10;2;138;182;3.34
mcpm10;2;148;209;3.2025
mcpm10;2;151;13;2.56
mcpm10;2;152;12;3.76
mcpm10;2;152;13;3.5343103448275865
mcpm10;2;224;143;13.703333333333331
mcpm10;2;225;143;14.298333333333332
mcpm10;2;225;150;4.665
mcpm10;2;225;151;3.986
mcpm2p5;1;108;107;4.073913043478261
mcpm2p5;1;115;84;3.907217391304348
mcpm2p5;1;126;86;3.593826086956522
mcpm2p5;1;131;102;10.612758620689654
mcpm2p5;1;138;182;5.407281553398058
mcpm2p5;1;146;103;15.649478260869566
mcpm2p5;1;155;114;4.781270661966314
mcpm2p5;1;217;150;7.846153846153846
mcpm2p5;1;222;68;5.960948275862069
mcpm2p5;2;57;33;10.24
mcpm2p5;2;57;34;9.302727272727273
mcpm2p5;2;62;84;2.521929824561404
mcpm2p5;2;62;85;2.76
mcpm2p5;2;63;83;2.59
mcpm2p5;2;63;84;2.39
mcpm2p5;2;73;43;7.82
mcpm2p5;2;94;191;0.1133333333333333
mcpm2p5;2;95;191;0.1133333333333333
mcpm2p5;2;115;123;2.87
mcpm2p5;2;116;31;5.644166666666667
mcpm2p5;2;116;122;2.17
mcpm2p5;2;116;123;2.63
mcpm2p5;2;131;101;2.765
mcpm2p5;2;131;102;2.905
mcpm2p5;2;131;148;4.58
mcpm2p5;2;132;148;4.601999999999999
mcpm2p5;2;136;95;4.83
mcpm2p5;2;136;96;4.816
mcpm2p5;2;136;97;5.03
mcpm2p5;2;137;181;3.1033333333333335
mcpm2p5;2;137;182;2.9823809523809524
mcpm2p5;2;138;181;3.09
mcpm2p5;2;138;182;2.565
mcpm2p5;2;148;209;2.76
mcpm2p5;2;151;13;2.56
mcpm2p5;2;152;12;3.55
mcpm2p5;2;152;13;3.168275862068965
mcpm2p5;2;224;143;13.385
mcpm2p5;2;225;143;13.74
mcpm2p5;2;225;150;3.8
mcpm2p5;2;225;151;3.2630000000000003
ta;1;75;125;6.466086956521739
ta;1;108;107;6.698260869565217
ta;1;115;84;6.926086956521739
ta;1;126;86;7.441739130434783
ta;1;131;102;10.612758620689654
ta;1;138;182;6.151844660194175
ta;1;146;103;6.5721739130434775
ta;1;155;114;6.712305840323082
ta;1;212;125;6.201739130434783
ta;1;217;150;7.845689655172414
ta;1;222;68;5.922608695652174
ta;2;24;51;5.229166666666667
ta;2;57;33;6.4
ta;2;57;34;6.2727272727272725
ta;2;62;84;6.243859649122807
ta;2;62;85;6.3
ta;2;63;83;6.3
ta;2;63;84;6.2
ta;2;73;43;6.9
ta;2;94;191;7.033333333333334
ta;2;95;191;6.922222222222222
ta;2;115;123;7.9
ta;2;116;31;7.15
ta;2;116;122;8.025
ta;2;116;123;7.9
ta;2;129;99;5.215
ta;2;131;101;7.1
ta;2;131;102;7.13
ta;2;131;148;6.699999999999999
ta;2;132;148;6.75
ta;2;136;95;7.1
ta;2;136;96;7.05
ta;2;136;97;7.1
ta;2;137;181;7.308333333333334
ta;2;137;182;7.290476190476191
ta;2;137;185;6.239999999999999
ta;2;138;181;7.216666666666667
ta;2;138;182;6.65
ta;2;139;74;5.396666666666667
ta;2;148;209;6.15
ta;2;151;13;7.1
ta;2;152;12;7.2
ta;2;152;13;7.1706896551724135
ta;2;152;121;5.305833333333333
ta;2;224;143;8.266666666666667
ta;2;225;143;8.283333333333333
ta;2;225;150;7.2
ta;2;225;151;7.090000000000001
hur;1;75;125;99.9
hur;1;108;107;99.9
hur;1;115;84;99.9
hur;1;126;86;99.9
hur;1;131;102;100.0
hur;1;138;182;90.1690291262136
hur;1;146;103;99.9
hur;1;155;114;99.9
hur;1;212;125;99.9
hur;1;217;150;99.9
hur;1;222;68;99.9
hur;2;57;33;91.0
hur;2;57;34;91.7
hur;2;62;84;45.17719298245614
hur;2;62;85;45.1
hur;2;63;83;45.0
hur;2;63;84;45.0
hur;2;73;43;47.3
hur;2;94;191;56.43333333333334
hur;2;95;191;56.6
hur;2;115;123;44.2
hur;2;116;31;45.833333333333336
hur;2;116;122;45.4125
hur;2;116;123;44.400000000000006
hur;2;129;99;99.99
hur;2;131;101;48.2
hur;2;131;102;48.38
hur;2;131;148;47.85
hur;2;132;148;47.9
hur;2;136;95;46.8
hur;2;136;96;46.8
hur;2;136;97;46.8
hur;2;137;181;49.58333333333333
hur;2;137;182;49.10952380952381
hur;2;137;185;91.57583333333334
hur;2;138;181;49.03333333333333
hur;2;138;182;46.7
hur;2;139;74;99.90000000000002
hur;2;148;209;49.48333333333333
hur;2;151;13;44.3
hur;2;152;12;44.1
hur;2;152;13;44.091379310344834
hur;2;152;121;99.99
hur;2;224;143;45.4
hur;2;225;143;45.41666666666666
hur;2;225;150;45.55
hur;2;225;151;45.59
plev;2;129;99;1007.315
plev;2;137;185;946.3466666666668
plev;2;139;74;1004.8383333333333
plev;2;152;121;1008.6716666666666
precip;2;129;99;0.0
precip;2;137;185;0.0
precip;2;139;74;0.0
wsx;2;24;51;-11.001540723687356
wsx;2;129;99;-0.9496633375094636
wsx;2;137;185;-5.486346659988236
wsx;2;152;121;-3.4444276326395
wsy;2;24;51;-14.202298511026385
wsy;2;129;99;-7.601277475989054
wsy;2;137;185;-7.608286077578154
wsy;2;152;121;-3.480092623340331
globalrad;2;129;99;0.0
globalrad;2;137;185;0.0591666666666666
globalrad;2;139;74;0.0
s_label_0;3;148;209;3.0
s_label_1;3;118;69;7.0
s_label_2;3;133;86;7.0
s_label_3;3;131;102;4.0
