op;Thing;Longitude;Latitude;Result
mcpm10;1;75;125;7.516379310344828
mcpm10;1;90;98;5.693304347826087
mcpm10;1;108;107;5.414473684210527
mcpm10;1;109;84;14.424137931034483
mcpm10;1;112;125;5.600782608695653
mcpm10;1;115;84;4.759913793103448
mcpm10;1;129;104;13.231304347826086
mcpm10;1;131;102;1.12929203539823
mcpm10;1;138;84;10.087631578947368
mcpm10;1;138;182;10.420588529529912
mcpm10;1;139;75;16.07242857142857
mcpm10;1;139;97;5.252300884955752
mcpm10;1;141;87;17.11342857142857
mcpm10;1;141;95;4.200714285714286
mcpm10;1;143;189;3.786782608695652
mcpm10;1;146;97;8.420086956521738
mcpm10;1;155;114;4.87495652173913
mcpm10;1;161;235;5.807894736842105
mcpm10;1;212;125;6.842894736842106
mcpm10;1;217;150;3.008448275862069
mcpm10;1;222;68;24.115565217391303
mcpm10;2;57;34;7.435
mcpm10;2;73;43;6.878333333333333
mcpm10;2;118;69;6.9816666666666665
mcpm10;2;118;113;6.131333333333333
mcpm10;2;132;148;5.1075
mcpm10;2;136;96;5.618
mcpm10;2;136;97;5.734999999999999
mcpm10;2;137;181;4.995
mcpm10;2;139;97;5.1725
mcpm10;2;144;117;5.470000000000001
mcpm10;2;144;118;5.585
mcpm10;2;145;117;5.7925
mcpm10;2;145;118;5.14
mcpm10;2;153;120;7.6625
mcpm10;2;154;120;4.301666666666667
mcpm10;2;199;1;6.0275
mcpm10;3;136;181;7.0
mcpm10;3;137;181;7.085714285714286
mcpm10;3;137;182;8.4
mcpm10;3;137;184;9.1
mcpm10;3;138;181;6.85
mcpm10;3;139;74;10.3
mcpm10;3;139;75;9.3
mcpm10;3;139;76;9.9
mcpm10;3;153;120;7.366666666666666
mcpm10;3;154;120;7.8
mcpm2p5;1;75;125;3.9655172413793114
mcpm2p5;1;90;98;3.236
mcpm2p5;1;108;107;2.541754385964912
mcpm2p5;1;109;84;14.424137931034483
mcpm2p5;1;112;125;3.308086956521739
mcpm2p5;1;115;84;2.883793103448276
mcpm2p5;1;129;104;13.231304347826086
mcpm2p5;1;131;102;0.488495575221239
mcpm2p5;1;138;84;4.850877192982456
mcpm2p5;1;138;182;8.952923898282693
mcpm2p5;1;139;75;16.07242857142857
mcpm2p5;1;139;97;2.571504424778761
mcpm2p5;1;141;87;17.11342857142857
mcpm2p5;1;141;95;2.4031632653061226
mcpm2p5;1;143;189;2.327652173913044
mcpm2p5;1;146;97;3.7964347826086953
mcpm2p5;1;155;114;2.730391304347826
mcpm2p5;1;161;235;2.788815789473684
mcpm2p5;1;212;125;3.741140350877193
mcpm2p5;1;217;150;1.6768103448275862
mcpm2p5;1;222;68;17.682000000000002
mcpm2p5;2;57;34;7.084166666666667
mcpm2p5;2;73;43;6.384166666666666
mcpm2p5;2;118;69;6.44
mcpm2p5;2;118;113;5.674666666666667
mcpm2p5;2;132;148;4.74
mcpm2p5;2;136;96;5.268
mcpm2p5;2;136;97;5.285
mcpm2p5;2;137;181;4.6225
mcpm2p5;2;139;97;4.799166666666667
mcpm2p5;2;144;117;5.186
mcpm2p5;2;144;118;5.215
mcpm2p5;2;145;117;5.205
mcpm2p5;2;145;118;4.88
mcpm2p5;2;153;120;7.140833333333335
mcpm2p5;2;154;120;3.785833333333333
mcpm2p5;2;199;1;5.439166666666666
mcpm2p5;3;136;181;6.7
mcpm2p5;3;137;181;6.642857142857143
mcpm2p5;3;137;182;6.9
mcpm2p5;3;137;184;6.9
mcpm2p5;3;138;181;6.6
mcpm2p5;3;139;74;8.7
mcpm2p5;3;139;75;8.5
mcpm2p5;3;139;76;9.028571428571428
mcpm2p5;3;153;120;6.844444444444445
mcpm2p5;3;154;120;7.333333333333333
ta;1;75;125;15.075862068965517
ta;1;90;98;15.511304347826089
ta;1;108;107;12.8359649122807
ta;1;109;84;14.424137931034483
ta;1;112;125;30.32434782608696
ta;1;115;84;12.769827586206896
ta;1;129;104;13.231304347826086
ta;1;131;102;1.12929203539823
ta;1;138;84;12.992105263157894
ta;1;138;182;16.948998575992395
ta;1;139;75;16.07242857142857
ta;1;139;97;20.00265486725664
ta;1;141;87;17.11342857142857
ta;1;141;95;12.173469387755102
ta;1;143;189;22.47565217391304
ta;1;146;97;13.926956521739127
ta;1;154;195;15.26695652173913
ta;1;155;114;14.941739130434781
ta;1;161;235;13.238157894736842
ta;1;212;125;16.18421052631579
ta;1;217;150;17.936206896551724
ta;1;222;68;14.381739130434784
ta;2;24;51;12.555
ta;2;57;34;14.141666666666666
ta;2;73;43;24.05
ta;2;118;69;14.016666666666666
ta;2;118;113;14.635
ta;2;129;99;11.8075
ta;2;132;148;14.95
ta;2;136;96;16.68
ta;2;136;97;15.65
ta;2;137;181;18.075
ta;2;137;185;13.933333333333334
ta;2;139;97;17.75
ta;2;144;117;18.74
ta;2;144;118;18.200000000000003
ta;2;145;117;19.75
ta;2;145;118;17.1
ta;2;152;121;14.005
ta;2;153;120;13.1983333333333
ta;2;154;120;26.48333333333333
ta;2;199;1;16.150000000000002
ta;3;136;181;17.2
ta;3;137;181;17.057142857142857
ta;3;137;182;17.4
ta;3;137;184;17.2
ta;3;138;181;16.799999999999997
ta;3;139;74;11.6
ta;3;139;75;12.0
ta;3;139;76;11.857142857142858
ta;3;153;120;16.455555555555556
ta;3;154;120;15.6
hur;1;75;125;73.56120689655172
hur;1;90;98;76.38347826086957
hur;1;108;107;78.08947368421053
hur;1;109;84;81.06293103448276
hur;1;112;125;26.321739130434786
hur;1;115;84;66.57413793103449
hur;1;129;104;61.56173913043479
hur;1;131;102;1.12929203539823
hur;1;138;84;93.1736842105263
hur;1;138;182;47.09141103980562
hur;1;139;75;30.197
hur;1;139;97;54.68141592920354
hur;1;141;87;27.921
hur;1;141;95;99.9
hur;1;143;189;35.33304347826087
hur;1;146;97;98.84
hur;1;154;195;64.05391304347826
hur;1;155;114;75.94260869565218
hur;1;161;235;99.9
hur;1;212;125;71.83508771929824
hur;1;217;150;38.116379310344826
hur;1;222;68;84.61130434782608
hur;2;57;34;18.15
hur;2;73;43;9.316666666666666
hur;2;118;69;16.791666666666668
hur;2;118;113;15.545
hur;2;129;99;46.38
hur;2;132;148;16.541666666666668
hur;2;136;96;12.07
hur;2;136;97;13.9
hur;2;137;181;12.808333333333332
hur;2;137;185;39.1075
hur;2;139;97;11.741666666666667
hur;2;144;117;13.56
hur;2;144;118;13.75
hur;2;145;117;13.3
hur;2;145;118;13.4
hur;2;152;121;41.806666666666665
hur;2;153;120;41.6783333333333
hur;2;154;120;7.258333333333333
hur;2;199;1;19.05
hur;3;136;181;32.0
hur;3;137;181;32.714285714285715
hur;3;137;182;32.2
hur;3;137;184;33.2
hur;3;138;181;33.2
hur;3;139;74;43.8
hur;3;139;75;43.525000000000006
hur;3;139;76;43.51428571428572
hur;3;153;120;31.866666666666667
hur;3;154;120;33.8
plev;1;138;182;958.7858014409222
plev;2;129;99;1016.565
plev;2;137;185;987.1583333333334
plev;2;152;121;1019.6041666666666
plev;2;153;120;960.836666666667
precip;2;129;99;0.0
precip;2;137;185;0.0
wsx;2;24;51;-0.054809304522334
wsx;2;129;99;7.887812725295642
wsx;2;137;185;6.410429600997124
wsx;2;152;121;6.875412604775012
wsx;2;153;120;3.950627768301562
wsy;2;24;51;-0.9613601472494372
wsy;2;129;99;-4.650705292767747
wsy;2;137;185;-3.1846614877019097
wsy;2;152;121;-2.4636212474578003
wsy;2;153;120;-2.7473413032102028
globalrad;2;129;99;623.5666666666667
globalrad;2;137;185;542.7279166666667
s_label_0;3;148;209;3.0
s_label_1;3;118;69;12.0
s_label_2;3;133;86;11.0
s_label_3;3;131;102;6.0
