op;Thing;Longitude;Latitude;Result
mcpm10;1;26;149;2.735963302752294
mcpm10;1;75;125;4.299107142857143
mcpm10;1;108;107;3.366339285714285
mcpm10;1;109;84;19.066086956521737
mcpm10;1;112;125;3.800357142857143
mcpm10;1;115;84;3.025714285714286
mcpm10;1;126;86;2.7091964285714285
mcpm10;1;137;75;3.3504201680672265
mcpm10;1;138;84;5.171238938053097
mcpm10;1;138;182;6.621353963689235
mcpm10;1;139;97;3.225701754385965
mcpm10;1;143;189;3.5519298245614035
mcpm10;1;146;103;4.823482142857143
mcpm10;1;154;195;4.319224137931035
mcpm10;1;155;114;3.633134876738306
mcpm10;1;212;125;4.276725663716814
mcpm10;1;217;150;1.815438596491228
mcpm10;1;222;68;3.975132743362832
mcpm10;1;245;116;3.4427927927927926
mcpm10;2;57;34;9.024166666666668
mcpm10;2;72;43;8.455
mcpm10;2;73;43;9.225
mcpm10;2;73;44;7.9725
mcpm10;2;95;191;5.269166666666667
mcpm10;2;116;31;3.8483333333333336
mcpm10;2;116;122;5.309166666666667
mcpm10;2;117;69;5.96
mcpm10;2;118;69;6.521818181818182
mcpm10;2;118;113;8.357333333333333
mcpm10;2;119;112;7.56
mcpm10;2;119;113;8.032222222222222
mcpm10;2;131;102;6.454999999999999
mcpm10;2;131;148;7.146000000000001
mcpm10;2;132;148;7.852857142857142
mcpm10;2;133;86;0.2383333333333333
mcpm10;2;136;96;5.825833333333333
mcpm10;2;138;181;7.135000000000001
mcpm10;2;139;75;7.170833333333333
mcpm10;2;139;97;5.95
mcpm10;2;145;117;8.034166666666666
mcpm10;2;145;124;6.221666666666667
mcpm10;2;148;209;5.3825
mcpm10;2;153;120;7.0625
mcpm10;2;168;75;8.270909090909091
mcpm10;2;179;55;6.1925
mcpm10;2;197;85;4.835
mcpm10;2;197;86;4.576666666666667
mcpm10;2;198;85;4.658571428571428
mcpm10;2;199;1;6.051666666666667
mcpm10;2;206;139;9.896666666666668
mcpm10;2;206;140;9.355263157894736
mcpm10;2;225;143;7.7825
mcpm10;2;225;151;5.684166666666667
mcpm10;3;131;102;8.77
mcpm10;3;131;104;8.3
mcpm10;3;131;106;19.7
mcpm2p5;1;26;149;0.9093577981651376
mcpm2p5;1;75;125;1.8885714285714288
mcpm2p5;1;108;107;1.5051785714285717
mcpm2p5;1;109;84;19.066086956521737
mcpm2p5;1;112;125;2.0125
mcpm2p5;1;115;84;1.7986607142857145
mcpm2p5;1;126;86;1.0280357142857144
mcpm2p5;1;137;75;1.6204481792717087
mcpm2p5;1;138;84;2.0843362831858405
mcpm2p5;1;138;182;4.796935081495295
mcpm2p5;1;139;97;1.4206140350877192
mcpm2p5;1;143;189;1.924122807017544
mcpm2p5;1;146;103;2.4059821428571424
mcpm2p5;1;154;195;2.1401724137931035
mcpm2p5;1;155;114;1.6722807364096082
mcpm2p5;1;212;125;2.270088495575221
mcpm2p5;1;217;150;0.9671929824561404
mcpm2p5;1;222;68;2.4545132743362834
mcpm2p5;1;245;116;1.893603603603604
mcpm2p5;2;57;34;6.625
mcpm2p5;2;72;43;5.745
mcpm2p5;2;73;43;5.965
mcpm2p5;2;73;44;5.9425
mcpm2p5;2;95;191;3.356666666666667
mcpm2p5;2;116;31;2.764333333333333
mcpm2p5;2;116;122;3.419166666666667
mcpm2p5;2;117;69;4.23
mcpm2p5;2;118;69;4.499090909090909
mcpm2p5;2;118;113;6.282666666666667
mcpm2p5;2;119;112;5.86
mcpm2p5;2;119;113;6.365555555555556
mcpm2p5;2;131;102;4.1625000000000005
mcpm2p5;2;131;148;4.974
mcpm2p5;2;132;148;5.025714285714286
mcpm2p5;2;133;86;0.1258333333333333
mcpm2p5;2;136;96;4.448333333333333
mcpm2p5;2;138;181;4.83
mcpm2p5;2;139;75;5.043333333333333
mcpm2p5;2;139;97;3.805
mcpm2p5;2;145;117;5.65
mcpm2p5;2;145;124;4.098333333333334
mcpm2p5;2;148;209;3.8441666666666663
