op;Thing;Longitude;Latitude;Result
mcpm10;1;108;107;18.424705882352946
mcpm10;1;114;117;16.969313725490196
mcpm10;1;129;104;17.401121495327104
mcpm10;1;137;75;14.650898203592812
mcpm10;1;138;182;17.066887238588716
mcpm10;1;146;97;28.928653846153846
mcpm10;1;146;103;18.81409090909091
mcpm10;1;155;114;14.802525252525252
mcpm10;1;161;235;27.92855855855856
mcpm10;1;212;125;29.831621621621625
mcpm10;1;217;149;15.767272727272728
mcpm10;1;222;68;27.70037037037037
mcpm10;1;245;116;45.17192660550459
mcpm10;2;118;113;15.768983050847458
mcpm10;2;131;102;14.008333333333333
mcpm10;2;133;86;10.091666666666669
mcpm10;2;136;95;15.66
mcpm10;2;136;96;17.61909090909091
mcpm10;2;137;181;14.59818181818182
mcpm10;2;138;181;12.32
mcpm10;2;139;75;22.4425
mcpm10;2;144;117;15.005
mcpm10;2;144;118;12.125
mcpm10;2;145;117;12.755
mcpm10;2;145;118;13.86
mcpm10;2;145;124;16.019166666666667
mcpm10;2;148;209;3.266666666666667
mcpm10;2;152;12;1.1666666666666667
mcpm10;2;152;13;2.025
mcpm10;2;152;14;0.0
mcpm10;2;153;12;1.6
mcpm10;2;153;120;17.909270833333334
mcpm10;2;179;55;16.555833333333332
mcpm10;2;199;1;19.491818181818186
mcpm10;2;200;1;22.72
mcpm10;2;225;151;28.28333333333333
mcpm10;2;226;142;17.724999999999998
mcpm10;3;139;75;18.75
mcpm10;3;139;76;20.12857142857143
mcpm10;3;140;75;16.6
mcpm10;3;153;120;11.291666666666666
mcpm2p5;1;108;107;11.052647058823531
mcpm2p5;1;114;117;10.42
mcpm2p5;1;129;104;10.697943925233645
mcpm2p5;1;137;75;12.189520958083833
mcpm2p5;1;138;182;11.70315206433879
mcpm2p5;1;146;97;14.162596153846154
mcpm2p5;1;146;103;11.414272727272726
mcpm2p5;1;155;114;11.066363636363636
mcpm2p5;1;161;235;17.392792792792793
mcpm2p5;1;212;125;16.314234234234235
mcpm2p5;1;217;149;8.863999999999999
mcpm2p5;1;222;68;18.7475
