op;Thing;Longitude;Latitude;Result
mcpm10;1;26;149;13.35
mcpm10;1;75;125;10.844456521739133
mcpm10;1;108;107;6.464787234042554
mcpm10;1;109;84;14.412380952380952
mcpm10;1;112;125;8.860106382978724
mcpm10;1;115;84;6.205052631578948
mcpm10;1;137;75;6.722121212121213
mcpm10;1;138;84;14.346703296703296
mcpm10;1;138;182;10.717946888223889
mcpm10;1;139;97;6.736060606060606
mcpm10;1;146;103;8.915978260869565
mcpm10;1;155;114;10.345788307302659
mcpm10;1;212;125;14.177884615384617
mcpm10;1;217;150;6.961134020618557
mcpm10;1;222;68;8.442903225806452
mcpm10;2;57;34;12.706666666666663
mcpm10;2;72;43;12.75
mcpm10;2;73;43;13.726666666666668
mcpm10;2;73;44;11.54
mcpm10;2;73;123;0.0666666666666666
mcpm10;2;95;191;8.944166666666666
mcpm10;2;116;31;7.034833333333334
mcpm10;2;116;121;8.67
mcpm10;2;116;122;9.52
mcpm10;2;116;123;7.88
mcpm10;2;117;69;9.73
mcpm10;2;118;69;9.926363636363636
mcpm10;2;118;113;10.69
mcpm10;2;119;113;10.47
mcpm10;2;131;102;9.8425
mcpm10;2;131;148;12.464
mcpm10;2;132;148;11.982857142857142
mcpm10;2;136;96;8.88
mcpm10;2;137;180;0.0
mcpm10;2;137;181;0.1
mcpm10;2;137;182;0.14
mcpm10;2;138;181;11.711666666666666
mcpm10;2;139;97;7.3775
mcpm10;2;145;117;11.161666666666669
mcpm10;2;145;124;0.2225
mcpm10;2;148;209;9.381666666666666
mcpm10;2;153;120;8.679222222222222
mcpm10;2;168;75;13.728333333333332
mcpm10;2;179;55;11.213
mcpm10;2;180;55;11.51
mcpm10;2;197;85;9.686
mcpm10;2;198;85;8.748000000000001
mcpm10;2;198;86;9.225
mcpm10;2;206;140;14.545166666666669
mcpm10;2;225;143;17.433333333333334
mcpm10;2;225;150;8.435
mcpm10;2;225;151;8.9575
mcpm10;3;139;75;13.733333333333334
mcpm10;3;153;119;16.183333333333334
mcpm10;3;153;120;11.083333333333334
mcpm2p5;1;26;149;13.35
mcpm2p5;1;75;125;2.194130434782609
mcpm2p5;1;108;107;1.3470212765957448
mcpm2p5;1;109;84;14.412380952380952
mcpm2p5;1;112;125;1.9648936170212763
mcpm2p5;1;115;84;1.6193684210526316
mcpm2p5;1;137;75;1.544848484848485
mcpm2p5;1;138;84;3.7221978021978015
mcpm2p5;1;138;182;7.892114650884508
mcpm2p5;1;139;97;1.4672727272727273
mcpm2p5;1;146;103;2.2133695652173917
mcpm2p5;1;155;114;8.53290787252005
mcpm2p5;1;212;125;14.177884615384617
mcpm2p5;1;217;150;1.3723711340206186
mcpm2p5;1;222;68;2.1741935483870964
mcpm2p5;2;57;34;7.811666666666666
mcpm2p5;2;72;43;6.835
mcpm2p5;2;73;43;7.077777777777778
mcpm2p5;2;73;44;7.16
mcpm2p5;2;73;123;0.0666666666666666
mcpm2p5;2;95;191;3.8166666666666655
mcpm2p5;2;116;31;3.4113333333333333
mcpm2p5;2;116;121;3.65
mcpm2p5;2;116;122;3.718
mcpm2p5;2;116;123;3.73
mcpm2p5;2;117;69;5.02
mcpm2p5;2;118;69;5.088181818181818
mcpm2p5;2;118;113;5.891
mcpm2p5;2;119;113;6.1
mcpm2p5;2;131;102;4.6775
mcpm2p5;2;131;148;5.884
mcpm2p5;2;132;148;6.178571428571429
mcpm2p5;2;136;96;4.855
mcpm2p5;2;137;180;0.0
mcpm2p5;2;137;181;0.1
mcpm2p5;2;137;182;0.14
mcpm2p5;2;138;181;5.4366666666666665
