op;Thing;Longitude;Latitude;Result
mcpm10;2;57;34;11.535000000000002
mcpm10;2;73;43;10.05
mcpm10;2;73;44;10.848888888888888
mcpm10;2;73;45;11.02
mcpm10;2;73;123;1.65
mcpm10;2;94;191;5.128333333333333
mcpm10;2;95;191;5.886666666666667
mcpm10;2;116;31;4.925
mcpm10;2;116;122;7.114166666666667
mcpm10;2;117;69;9.063333333333334
mcpm10;2;118;69;8.25125
mcpm10;2;118;113;8.17090909090909
mcpm10;2;119;113;7.06
mcpm10;2;131;102;6.498333333333334
mcpm10;2;131;148;7.04
mcpm10;2;132;86;0.19
mcpm10;2;132;87;0.0933333333333333
mcpm10;2;132;148;8.194545454545455
mcpm10;2;133;86;0.49
mcpm10;2;133;87;0.4600000000000001
mcpm10;2;135;180;0.0
mcpm10;2;136;96;7.796666666666667
mcpm10;2;137;180;0.0
mcpm10;2;137;181;3.8983333333333334
mcpm10;2;137;182;4.142
mcpm10;2;138;180;0.0
mcpm10;2;138;181;3.7516666666666665
mcpm10;2;138;182;4.63
mcpm10;2;139;75;9.959090909090907
mcpm10;2;139;97;7.9075
mcpm10;2;139;181;0.0
mcpm10;2;145;117;7.4725
mcpm10;2;145;124;0.2691666666666666
mcpm10;2;146;17;0.0
mcpm10;2;151;12;0.0
mcpm10;2;152;12;0.0
mcpm10;2;152;13;0.0
mcpm10;2;153;120;6.139
mcpm10;2;168;75;11.910833333333334
mcpm10;2;179;55;7.951666666666667
mcpm10;2;197;85;7.834999999999999
mcpm10;2;197;86;7.395
mcpm10;2;206;140;11.995
mcpm10;2;225;143;14.845
mcpm10;2;225;150;6.651428571428572
mcpm10;2;225;151;6.544
mcpm10;3;131;102;9.35
mcpm10;3;131;103;8.725
mcpm10;3;135;182;8.0
mcpm10;3;136;182;5.3
mcpm10;3;137;180;6.8
mcpm10;3;137;181;7.125
mcpm10;3;137;182;6.82
mcpm10;3;139;75;10.141666666666667
mcpm10;3;139;97;9.516666666666667
mcpm10;3;153;119;11.95
mcpm10;3;153;120;5.341666666666666
mcpm2p5;2;57;34;9.210833333333332
mcpm2p5;2;73;43;7.63
mcpm2p5;2;73;44;7.882222222222222
mcpm2p5;2;73;45;7.725
mcpm2p5;2;73;123;1.575
mcpm2p5;2;94;191;3.6916666666666655
mcpm2p5;2;95;191;3.795
mcpm2p5;2;116;31;3.521333333333333
mcpm2p5;2;116;122;4.259166666666666
mcpm2p5;2;117;69;5.476666666666667
mcpm2p5;2;118;69;5.18375
mcpm2p5;2;118;113;5.934545454545455
mcpm2p5;2;119;113;5.83
mcpm2p5;2;131;102;4.844166666666667
mcpm2p5;2;131;148;6.16
mcpm2p5;2;132;86;0.1
mcpm2p5;2;132;87;0.0933333333333333
mcpm2p5;2;132;148;6.030909090909091
mcpm2p5;2;133;86;0.135
mcpm2p5;2;133;87;0.1399999999999999
mcpm2p5;2;135;180;0.0
mcpm2p5;2;136;96;5.141666666666667
mcpm2p5;2;137;180;0.0
mcpm2p5;2;137;181;2.6483333333333334
mcpm2p5;2;137;182;2.8009999999999997
mcpm2p5;2;138;180;0.0
mcpm2p5;2;138;181;2.67
mcpm2p5;2;138;182;2.895
mcpm2p5;2;139;75;7.054545454545454
mcpm2p5;2;139;97;4.483333333333333
mcpm2p5;2;139;181;0.0
mcpm2p5;2;145;117;5.178333333333334
mcpm2p5;2;145;124;0.2691666666666666
mcpm2p5;2;146;17;0.0
mcpm2p5;2;151;12;0.0
mcpm2p5;2;152;12;0.0
mcpm2p5;2;152;13;0.0
mcpm2p5;2;153;120;4.210333333333333
mcpm2p5;2;168;75;9.1075
mcpm2p5;2;179;55;5.805
mcpm2p5;2;197;85;5.043
mcpm2p5;2;197;86;4.6850000000000005
mcpm2p5;2;206;140;7.3865
mcpm2p5;2;225;143;12.241666666666667
mcpm2p5;2;225;150;4.7
mcpm2p5;2;225;151;4.362
mcpm2p5;3;131;102;6.1
mcpm2p5;3;131;103;5.725
mcpm2p5;3;135;182;5.3
mcpm2p5;3;136;182;4.2
mcpm2p5;3;137;180;4.5
mcpm2p5;3;137;181;4.725
mcpm2p5;3;137;182;4.64
mcpm2p5;3;139;75;5.591666666666666
mcpm2p5;3;139;97;6.2
mcpm2p5;3;153;119;7.416666666666667
mcpm2p5;3;153;120;4.166666666666667
ta;2;24;51;12.228333333333332
ta;2;57;34;13.641666666666666
ta;2;73;43;15.1
ta;2;73;44;14.744444444444444
ta;2;73;45;14.75
ta;2;73;123;18.5
ta;2;94;191;13.783333333333331
ta;2;95;191;13.95
ta;2;116;31;12.158333333333331
ta;2;116;122;15.316666666666668
ta;2;117;69;13.533333333333331
ta;2;118;69;13.6625
ta;2;118;113;11.872727272727271
ta;2;119;113;11.8
ta;2;129;99;11.958333333333334
ta;2;131;102;13.983333333333334
ta;2;131;148;13.6
ta;2;132;86;14.45
ta;2;132;87;13.966666666666669
ta;2;132;148;13.681818181818182
ta;2;133;86;13.85
ta;2;133;87;14.32
ta;2;135;180;15.4
ta;2;136;96;14.108333333333334
ta;2;137;180;15.7
ta;2;137;181;14.916666666666668
ta;2;137;182;14.95
ta;2;137;185;13.128333333333332
ta;2;138;180;15.8
ta;2;138;181;14.858333333333333
ta;2;138;182;14.95
ta;2;139;74;11.886666666666663
ta;2;139;75;14.436363636363636
ta;2;139;97;17.508333333333333
ta;2;139;181;15.6
ta;2;145;117;14.516666666666666
ta;2;145;124;15.216666666666669
ta;2;146;17;15.9
ta;2;151;12;15.566666666666666
ta;2;152;12;16.0
ta;2;152;13;15.7
ta;2;152;121;12.275833333333331
ta;2;153;120;13.513333333333334
ta;2;168;75;14.6
ta;2;179;55;13.141666666666666
ta;2;197;85;15.21
ta;2;197;86;15.2
ta;2;206;140;11.828333333333337
ta;2;225;143;15.483333333333334
ta;2;225;150;15.228571428571428
ta;2;225;151;15.0
ta;3;131;102;13.9
ta;3;131;103;14.05
ta;3;135;182;13.1
ta;3;136;182;13.1
ta;3;137;180;13.1
ta;3;137;181;13.1
ta;3;137;182;13.1
ta;3;139;75;12.55
ta;3;139;97;15.516666666666666
ta;3;153;119;13.283333333333331
ta;3;153;120;13.0
hur;2;57;34;37.4
hur;2;73;43;36.9
hur;2;73;44;37.01111111111111
hur;2;73;45;37.25
hur;2;73;123;33.35
hur;2;94;191;36.63333333333333
hur;2;95;191;36.7
hur;2;116;31;49.06666666666667
hur;2;116;122;33.483333333333334
hur;2;117;69;37.76666666666667
hur;2;118;69;37.6625
hur;2;118;113;37.627272727272725
hur;2;119;113;37.2
hur;2;129;99;83.24583333333332
hur;2;131;102;37.35833333333333
hur;2;131;148;36.5
hur;2;132;86;34.25
hur;2;132;87;34.1
hur;2;132;148;36.47272727272727
hur;2;133;86;34.15
hur;2;133;87;34.28
hur;2;135;180;39.2
hur;2;136;96;35.31666666666667
hur;2;137;180;39.7
hur;2;137;181;38.550000000000004
hur;2;137;182;38.515
hur;2;137;185;71.16333333333334
hur;2;138;180;39.4
hur;2;138;181;38.50833333333333
hur;2;138;182;38.65
hur;2;139;74;85.57416666666667
hur;2;139;75;37.26363636363636
hur;2;139;97;28.866666666666664
hur;2;139;181;39.5
hur;2;145;117;38.55833333333333
hur;2;145;124;39.55833333333333
hur;2;146;17;36.5
hur;2;151;12;36.62222222222223
hur;2;152;12;36.7
hur;2;152;13;36.6
hur;2;152;121;80.34333333333333
hur;2;153;120;35.3825
hur;2;168;75;38.50833333333333
hur;2;179;55;38.98333333333333
hur;2;197;85;37.15
hur;2;197;86;36.75
hur;2;206;140;51.28833333333333
hur;2;225;143;35.625
hur;2;225;150;35.9
hur;2;225;151;35.760000000000005
hur;3;131;102;66.7875
hur;3;131;103;66.925
hur;3;135;182;71.7
hur;3;136;182;72.9
hur;3;137;180;73.0
hur;3;137;181;72.55
hur;3;137;182;72.28
hur;3;139;75;76.66666666666667
hur;3;139;97;63.79166666666666
hur;3;153;119;0.0
hur;3;153;120;73.25833333333334
plev;2;129;99;1020.7041666666668
plev;2;137;185;961.8491666666667
plev;2;139;74;1019.5166666666668
plev;2;152;121;1018.2041666666668
plev;3;153;119;959.7000000000002
precip;2;129;99;0.0
precip;2;137;185;0.0
precip;2;139;74;0.0
wsx;2;24;51;-0.434822706369446
wsx;2;137;185;1.1875026727984914
wsx;2;152;121;1.9954682157569228
wsy;2;24;51;5.486553306373556
wsy;2;137;185;6.719413149816788
wsy;2;152;121;2.630915496302145
globalrad;2;129;99;0.0
globalrad;2;137;185;131.38083333333333
