op;Thing;Longitude;Latitude;Result
mcpm10;2;57;34;36.016666666666666
mcpm10;2;62;84;12.386181818181818
mcpm10;2;62;85;13.03
mcpm10;2;63;84;12.6675
mcpm10;2;73;43;37.41666666666666
mcpm10;2;74;123;17.64
mcpm10;2;94;191;0.2033333333333333
mcpm10;2;95;191;0.21
mcpm10;2;116;31;30.840000000000003
mcpm10;2;116;122;19.69375
mcpm10;2;117;69;11.938
mcpm10;2;117;122;20.8
mcpm10;2;118;69;12.636666666666663
mcpm10;2;131;102;18.46333333333333
mcpm10;2;131;148;23.93
mcpm10;2;132;148;24.973636363636363
mcpm10;2;137;181;23.9
mcpm10;2;138;181;24.83125
mcpm10;2;138;182;26.49
mcpm10;2;148;209;16.396666666666665
mcpm10;2;151;13;17.494999999999997
mcpm10;2;152;12;16.68
mcpm10;2;152;13;17.081929824561403
mcpm10;2;199;1;28.007777777777772
mcpm10;2;200;1;29.1
mcpm10;2;225;143;32.920833333333334
mcpm10;2;225;150;18.146666666666665
mcpm2p5;2;57;34;34.80916666666666
mcpm2p5;2;62;84;11.684
mcpm2p5;2;62;85;12.23
mcpm2p5;2;63;84;11.895
mcpm2p5;2;73;43;36.4725
mcpm2p5;2;74;123;16.493333333333332
mcpm2p5;2;94;191;0.2033333333333333
mcpm2p5;2;95;191;0.21
mcpm2p5;2;116;31;29.284166666666668
mcpm2p5;2;116;122;18.07125
mcpm2p5;2;117;69;11.204
mcpm2p5;2;117;122;18.32
mcpm2p5;2;118;69;12.04
mcpm2p5;2;131;102;16.925
mcpm2p5;2;131;148;22.62
mcpm2p5;2;132;148;22.91454545454545
mcpm2p5;2;137;181;23.01
mcpm2p5;2;138;181;23.45
mcpm2p5;2;138;182;24.93
mcpm2p5;2;148;209;15.320833333333333
mcpm2p5;2;151;13;16.38
mcpm2p5;2;152;12;15.57
mcpm2p5;2;152;13;16.062105263157893
mcpm2p5;2;199;1;26.072222222222223
mcpm2p5;2;200;1;26.8
mcpm2p5;2;225;143;32.08166666666667
mcpm2p5;2;225;150;17.18166666666667
ta;2;24;51;1.0391666666666668
ta;2;57;34;1.4333333333333331
ta;2;62;84;1.4
ta;2;62;85;1.4
ta;2;63;84;1.4
ta;2;73;43;3.3833333333333333
ta;2;74;123;2.45
ta;2;94;191;1.4666666666666668
ta;2;95;191;1.7444444444444445
ta;2;116;31;3.1
ta;2;116;122;5.775
ta;2;117;69;1.7
ta;2;117;122;5.475
ta;2;118;69;1.95
ta;2;129;99;1.1858333333333333
ta;2;131;102;3.2
ta;2;131;148;2.2
ta;2;132;148;2.272727272727273
ta;2;137;181;3.1333333333333333
ta;2;137;185;2.580833333333333
ta;2;138;181;3.2
ta;2;138;182;3.4
ta;2;139;74;1.6825
ta;2;148;209;1.7166666666666668
ta;2;151;13;3.75
ta;2;152;12;3.5
ta;2;152;13;3.607017543859649
ta;2;152;121;0.2275
ta;2;199;1;2.2555555555555555
ta;2;200;1;2.4
ta;2;225;143;5.183333333333334
ta;2;225;150;2.858333333333333
hur;2;57;34;86.65833333333335
hur;2;62;84;41.50181818181818
hur;2;62;85;41.5
hur;2;63;84;41.5
hur;2;73;43;40.025
hur;2;74;123;37.025
hur;2;94;191;53.3
hur;2;95;191;53.18888888888889
hur;2;116;31;42.56666666666667
hur;2;116;122;32.1125
hur;2;117;69;43.5
hur;2;117;122;31.85
hur;2;118;69;43.3
hur;2;129;99;99.99
hur;2;131;102;41.725
hur;2;131;148;41.8
hur;2;132;148;41.71818181818182
hur;2;137;181;44.06666666666666
hur;2;137;185;84.56833333333333
hur;2;138;181;44.05
hur;2;138;182;44.0
hur;2;139;74;96.91166666666668
hur;2;148;209;47.16666666666666
hur;2;151;13;38.4
hur;2;152;12;38.3
hur;2;152;13;38.28245614035088
hur;2;152;121;99.99
hur;2;199;1;84.34444444444445
hur;2;200;1;84.63333333333333
hur;2;225;143;38.65
hur;2;225;150;40.55
plev;2;129;99;1026.9591666666668
plev;2;137;185;964.75
plev;2;139;74;1023.2441666666668
plev;2;152;121;1025.37
precip;2;129;99;0.0
precip;2;137;185;0.0
precip;2;139;74;0.0
wsx;2;24;51;-0.32427629809385
wsx;2;129;99;0.0091823516966532
wsx;2;137;185;0.7937507126774673
wsx;2;152;121;-0.1293143158464092
wsy;2;24;51;-7.371130524736287
wsy;2;129;99;-7.644674631735003
wsy;2;137;185;-8.948853206701544
wsy;2;152;121;-0.1087091839207343
globalrad;2;129;99;0.0
globalrad;2;137;185;77.61416666666666
globalrad;2;139;74;0.0
s_label_0;3;148;209;23.0
s_label_1;3;118;69;23.0
s_label_2;3;133;86;30.0
s_label_3;3;131;102;30.0
