op;Thing;Longitude;Latitude;Result
mcpm10;1;108;107;4.431274509803922
mcpm10;1;112;125;5.559
mcpm10;1;120;66;4.381844380403458
mcpm10;1;129;104;4.508217821782178
mcpm10;1;137;75;4.254285714285714
mcpm10;1;137;91;4.511484593837535
mcpm10;1;138;182;6.063054150259313
mcpm10;1;141;87;4.076704545454546
mcpm10;1;142;194;5.098787878787879
mcpm10;1;146;97;6.3432
mcpm10;1;146;103;6.396262626262627
mcpm10;1;155;114;5.364581313131313
mcpm10;1;212;125;12.7
mcpm10;1;217;150;2.5783333333333336
mcpm10;1;245;116;6.1321649484536085
mcpm10;2;118;113;5.034871794871795
mcpm10;2;119;113;4.769047619047619
mcpm10;2;131;185;4.0
mcpm10;2;134;183;3.0
mcpm10;2;135;183;4.25
mcpm10;2;136;96;9.190833333333334
mcpm10;2;136;182;2.0891666666666664
mcpm10;2;137;181;3.4333333333333336
mcpm10;2;138;181;3.2
mcpm10;2;139;75;11.093333333333334
mcpm10;2;140;178;3.7
mcpm10;2;145;124;11.774166666666666
mcpm10;2;148;209;1.4727272727272729
mcpm10;2;152;13;4.5
mcpm10;2;152;119;23.2825
mcpm10;2;152;120;19.0375
mcpm10;2;153;120;22.838953168044075
mcpm10;2;153;121;15.373333333333331
mcpm10;2;179;55;10.538333333333332
mcpm10;2;199;1;14.700833333333334
mcpm10;3;136;182;8.2
mcpm10;3;139;75;3.733333333333333
mcpm10;3;153;119;5.25
mcpm10;3;153;120;5.747619047619048
mcpm10;3;154;120;5.1000000000000005
mcpm2p5;1;108;107;1.2618627450980393
mcpm2p5;1;112;125;1.8371
mcpm2p5;1;120;66;2.160057471264368
mcpm2p5;1;129;104;1.258019801980198
mcpm2p5;1;137;75;1.5782857142857143
mcpm2p5;1;137;91;1.6022408963585435
mcpm2p5;1;138;182;3.461564668726793
mcpm2p5;1;141;87;1.3298863636363636
mcpm2p5;1;142;194;1.2918181818181818
mcpm2p5;1;146;97;1.8835
mcpm2p5;1;146;103;2.6046464646464647
mcpm2p5;1;155;114;1.9574737373737374
mcpm2p5;1;212;125;12.7
mcpm2p5;1;217;150;0.8320588235294119
mcpm2p5;1;245;116;2.45319587628866
mcpm2p5;2;118;113;2.953589743589744
mcpm2p5;2;119;113;3.0476190476190474
mcpm2p5;2;131;185;2.8
mcpm2p5;2;134;183;2.0
mcpm2p5;2;135;183;2.5
mcpm2p5;2;136;96;4.2491666666666665
mcpm2p5;2;136;182;1.4858333333333333
mcpm2p5;2;137;181;2.4
mcpm2p5;2;138;181;2.5
mcpm2p5;2;139;75;5.0425
mcpm2p5;2;140;178;2.8
mcpm2p5;2;145;124;5.1725
mcpm2p5;2;148;209;1.1454545454545455
mcpm2p5;2;152;13;3.0875
mcpm2p5;2;152;119;13.677500000000002
mcpm2p5;2;152;120;10.1175
mcpm2p5;2;153;120;18.123471074380166
mcpm2p5;2;153;121;6.93
mcpm2p5;2;179;55;4.6000000000000005
mcpm2p5;2;199;1;4.695
mcpm2p5;3;136;182;2.7000000000000006
mcpm2p5;3;139;75;2.7416666666666667
mcpm2p5;3;153;119;4.050000000000001
mcpm2p5;3;153;120;4.9696428571428575
mcpm2p5;3;154;120;4.466666666666667
ta;1;108;107;13.88137254901961
ta;1;112;125;13.067
ta;1;120;66;16.419741379310345
ta;1;129;104;13.978217821782176
ta;1;137;91;16.083081232492997
ta;1;138;182;12.155610761699466
ta;1;141;87;14.58409090909091
ta;1;142;194;13.615151515151512
ta;1;146;97;13.997
ta;1;146;103;13.94949494949495
ta;1;155;114;13.769353535353535
ta;1;212;125;12.7
ta;1;217;150;16.400980392156864
ta;1;245;116;12.943298969072163
ta;2;24;51;12.581666666666663
ta;2;118;113;25.78974358974359
ta;2;119;113;25.79047619047619
ta;2;129;99;12.155
ta;2;131;185;15.3
ta;2;134;183;14.8
ta;2;135;183;15.15
ta;2;136;96;25.600000000000005
ta;2;136;182;21.450000000000003
ta;2;137;181;15.133333333333333
ta;2;137;185;12.600909090909092
ta;2;138;181;15.2
ta;2;139;74;12.594166666666666
ta;2;139;75;25.95
ta;2;140;178;15.4
ta;2;145;124;26.38333333333333
ta;2;148;209;15.554545454545456
ta;2;152;13;15.4
ta;2;152;119;25.475
ta;2;152;120;25.475
ta;2;152;121;12.335
ta;2;153;120;18.482153351698802
ta;2;153;121;25.5
ta;2;179;55;25.65833333333333
ta;2;199;1;25.975
ta;3;136;182;17.0
ta;3;139;75;12.866666666666667
ta;3;153;119;12.9
ta;3;153;120;13.350000000000001
ta;3;154;120;12.9
hur;1;108;107;99.9
hur;1;112;125;99.9
hur;1;120;66;74.29391428160919
hur;1;129;104;99.90000000000002
hur;1;137;91;74.41791408963586
hur;1;138;182;92.26523076923078
hur;1;141;87;99.9
hur;1;142;194;99.9
hur;1;146;97;99.9
hur;1;146;103;99.9
hur;1;155;114;99.9
hur;1;212;125;99.9
hur;1;217;150;99.9
hur;1;245;116;99.9
hur;2;118;113;43.674358974358974
hur;2;119;113;43.6
hur;2;129;99;99.82083333333333
hur;2;131;185;47.8
hur;2;134;183;47.0
hur;2;135;183;47.6
hur;2;136;96;44.15833333333333
hur;2;136;182;41.19583333333333
hur;2;137;181;48.0
hur;2;137;185;89.02636363636363
hur;2;138;181;48.3
hur;2;139;74;93.42833333333334
hur;2;139;75;42.5
hur;2;140;178;47.7
hur;2;145;124;40.48333333333333
hur;2;148;209;54.87272727272728
hur;2;152;13;47.45
hur;2;152;119;46.825
hur;2;152;120;46.425
hur;2;152;121;95.6675
hur;2;153;120;49.51022956841138
hur;2;153;121;45.9
hur;2;179;55;44.7
hur;2;199;1;44.65833333333333
hur;3;136;182;37.3
hur;3;139;75;90.76666666666668
hur;3;153;119;90.6
hur;3;153;120;88.07083333333333
hur;3;154;120;90.86666666666667
plev;1;120;66;957.2117014367816
plev;1;137;91;956.6356229691876
plev;2;129;99;1011.9775
plev;2;137;185;953.338181818182
plev;2;139;74;1011.1241666666666
plev;2;152;121;1011.6291666666666
plev;2;153;120;956.385
precip;2;129;99;0.0058333333333333
precip;2;137;185;0.0
precip;2;139;74;0.0
wsx;2;24;51;-11.528567616208573
wsx;2;129;99;-0.9531936312342232
wsx;2;137;185;-3.825717284381662
wsx;2;152;121;-1.7926742802382982
wsx;2;153;120;-0.9633551312297114
wsy;2;24;51;-11.472397533738912
wsy;2;129;99;-5.541370365919859
wsy;2;137;185;-6.94148709291828
wsy;2;152;121;-3.252246427978419
wsy;2;153;120;-2.106134585237463
globalrad;2;129;99;0.0
globalrad;2;137;185;0.0
globalrad;2;139;74;0.0
s_label_0;3;148;209;9.0
s_label_1;3;118;69;6.0
s_label_2;3;133;86;9.0
s_label_3;3;131;102;7.0
