op;Thing;Longitude;Latitude;Result
mcpm10;1;108;107;17.505238095238095
mcpm10;1;112;125;19.048584905660377
mcpm10;1;114;117;20.83619047619048
mcpm10;1;129;104;15.412666666666668
mcpm10;1;138;84;22.20627450980392
mcpm10;1;138;182;17.01863677863579
mcpm10;1;141;87;25.762970297029703
mcpm10;1;142;194;15.876990291262135
mcpm10;1;146;97;20.19352380952381
mcpm10;1;146;103;17.35764705882353
mcpm10;1;155;114;17.567095238095234
mcpm10;1;161;235;17.401142857142858
mcpm10;1;212;125;21.515436893203884
mcpm10;1;217;149;18.19104761904762
mcpm10;1;222;68;19.51323809523809
mcpm10;1;245;116;17.993557692307693
mcpm10;2;137;181;0.1333333333333333
mcpm10;2;153;120;17.880134444444465
mcpm10;3;111;183;21.0
mcpm2p5;1;108;107;11.248190476190477
mcpm2p5;1;112;125;12.90245283018868
mcpm2p5;1;114;117;14.013619047619049
mcpm2p5;1;129;104;10.193714285714284
mcpm2p5;1;138;84;12.780686274509804
mcpm2p5;1;138;182;11.684893273789982
mcpm2p5;1;141;87;15.610297029702972
mcpm2p5;1;142;194;10.299126213592231
mcpm2p5;1;146;97;10.69952380952381
mcpm2p5;1;146;103;9.963725490196078
mcpm2p5;1;155;114;12.27504761904762
mcpm2p5;1;161;235;10.347714285714286
mcpm2p5;1;212;125;13.093980582524273
mcpm2p5;1;217;149;12.37304761904762
mcpm2p5;1;222;68;13.56704761904762
mcpm2p5;1;245;116;12.221826923076922
mcpm2p5;2;137;181;0.075
mcpm2p5;2;153;120;13.535286666666666
mcpm2p5;3;111;183;16.724999999999998
ta;1;108;107;1.8180952380952384
ta;1;112;125;1.241509433962264
ta;1;114;117;1.1428571428571428
ta;1;129;104;1.8371428571428567
ta;1;138;84;1.53921568627451
ta;1;138;182;1.444921536376815
ta;1;141;87;1.6455445544554457
ta;1;142;194;1.3320388349514565
ta;1;146;97;1.5142857142857142
ta;1;146;103;2.0166666666666666
ta;1;155;114;1.2380952380952381
ta;1;161;235;1.7066666666666666
ta;1;212;125;1.511650485436893
ta;1;217;149;1.6361904761904762
ta;1;222;68;1.2885714285714287
ta;1;245;116;1.0278846153846155
ta;2;24;51;0.5825
ta;2;129;99;0.905
ta;2;137;181;3.8
ta;2;137;185;0.985
ta;2;139;74;0.79
ta;2;152;121;0.2799999999999999
ta;2;153;120;1.03666666666667
ta;3;111;183;1.5333333333333332
hur;1;108;107;77.5495238095238
hur;1;112;125;76.49528301886792
hur;1;114;117;74.35904761904762
hur;1;129;104;70.81714285714285
hur;1;138;84;73.43039215686274
hur;1;138;182;75.55273056282306
hur;1;141;87;70.53069306930693
hur;1;142;194;74.8116504854369
hur;1;146;97;73.9047619047619
hur;1;146;103;68.1843137254902
hur;1;155;114;69.10809523809525
hur;1;161;235;75.35428571428571
hur;1;212;125;68.95242718446602
hur;1;217;149;74.87714285714286
hur;1;222;68;81.45047619047618
hur;1;245;116;70.48076923076923
hur;2;129;99;74.865
hur;2;137;181;35.325
hur;2;137;185;67.62583333333333
hur;2;139;74;76.24416666666666
hur;2;152;121;76.12166666666667
hur;2;153;120;70.49
hur;3;111;183;67.88333333333334
plev;2;129;99;1019.7241666666667
plev;2;137;185;1016.745
plev;2;139;74;1016.2525
plev;2;152;121;1019.8608333333332
plev;2;153;120;962.028333333333
precip;2;129;99;0.0
precip;2;137;185;0.0
precip;2;139;74;0.0
wsx;2;24;51;1.9229778860783684
wsx;2;129;99;1.342921745673994
wsx;2;152;121;0.6805893036812503
wsx;2;153;120;4.816794276346401
wsy;2;24;51;4.509955731175289
wsy;2;129;99;6.363249616929888
wsy;2;152;121;0.142881988416757
wsy;2;153;120;3.5370989383047453
globalrad;2;129;99;0.0
globalrad;2;137;185;0.0
globalrad;2;139;74;0.0
s_label_0;3;148;209;19.0
s_label_1;3;118;69;15.0
s_label_2;3;133;86;18.0
s_label_3;3;131;102;22.0
